تاریخ,درجہ_حرارت_زیادہ,درجہ_حرارت_کم,بارش
۲۰۰۶-۱۲-۱۰,۲۱.۰,۶.۸,۰.۰
۲۰۰۶-۱۲-۱۱,۱۸.۲,۸.۲,۰.۰
۲۰۰۶-۱۲-۱۲,۱۸.۰,۶.۷,۰.۰
۲۰۰۶-۱۲-۱۳,۲۰.۰,۶.۶,۰.۰
۲۰۰۶-۱۲-۱۴,۲۱.۰,۶.۴,۶.۰
۲۰۰۶-۱۲-۱۵,۲۲.۰,۵.۵,۰.۰
۲۰۰۶-۱۲-۱۶,۲۵.۵,۷.۴,۰.۸
۲۰۰۶-۱۲-۱۷,۲۳.۰,۶.۹,۰.۰
۲۰۰۶-۱۲-۱۸,۲۴.۱,۵.۹,۱۰.۱
۲۰۰۶-۱۲-۱۹,۲۷.۰,۵.۸,۰.۰
۲۰۰۶-۱۲-۲۰,۲۴.۰,۵.۹,۰.۰
۲۰۰۶-۱۲-۲۱,۱۸.۰,۷.۲,۰.۰
۲۰۰۶-۱۲-۲۲,۱۹.۰,۷.۰,۰.۰
۲۰۰۶-۱۲-۲۳,۲۱.۵,۶.۰,۰.۰
۲۰۰۶-۱۲-۲۴,۲۲.۵,۶.۲,۰.۰
۲۰۰۶-۱۲-۲۵,۲۰.۷,۶.۷,۰.۰
۲۰۰۶-۱۲-۲۶,۱۸.۰,۸.۸,۱.۰
۲۰۰۶-۱۲-۲۷,۲۰.۰,۶.۰,۰.۰
۲۰۰۶-۱۲-۲۸,۲۰.۶,۵.۳,۰.۰
۲۰۰۶-۱۲-۲۹,۲۱.۸,۵.۵,۰.۰
۲۰۰۶-۱۲-۳۰,۲۰.۵,۴.۵,۰.۰
۲۰۰۶-۱۲-۳۱,۲۰.۰,۴.۵,۰.۰
۲۰۰۷-۰۱-۰۱,۱۹.۶,۴.۸,۰.۰
۲۰۰۷-۰۱-۰۲,۱۹.۵,۴.۸,۰.۰
۲۰۰۷-۰۱-۰۳,۱۹.۶,۳.۲,۰.۰
۲۰۰۷-۰۱-۰۴,۱۹.۲,۳.۳,۰.۰
۲۰۰۷-۰۱-۰۵,۱۸.۵,۳.۰,۰.۰
۲۰۰۷-۰۱-۰۶,۱۸.۵,۲.۵,۰.۰
۲۰۰۷-۰۱-۰۷,۱۷.۰,۰.۵,۰.۰
۲۰۰۷-۰۱-۰۸,۱۸.۰,۰.۹,۰.۰
۲۰۰۷-۰۱-۰۹,۱۹.۰,۲.۰,۰.۰
۲۰۰۷-۰۱-۱۰,۱۸.۷,۲.۴,۰.۰
۲۰۰۷-۰۱-۱۱,۱۹.۲,۲.۶,۰.۰
۲۰۰۷-۰۱-۱۲,۲۲.۰,۳.۰,۰.۰
۲۰۰۷-۰۱-۱۳,۲۱.۰,۲.۸,۰.۰
۲۰۰۷-۰۱-۱۴,۲۰.۲,۲.۸,۰.۰
۲۰۰۷-۰۱-۱۵,۲۰.۰,۴.۰,۰.۰
۲۰۰۷-۰۱-۱۶,۲۰.۰,۴.۰,۰.۰
۲۰۰۷-۰۱-۱۷,۲۱.۰,۳.۵,۰.۰
۲۰۰۷-۰۱-۱۸,۱۹.۷,۴.۸,۰.۰
۲۰۰۷-۰۱-۱۹,۱۶.۸,۵.۴,۰.۰
۲۰۰۷-۰۱-۲۰,۱۹.۵,۴.۰,۰.۰
۲۰۰۷-۰۱-۲۱,۲۰.۷,۳.۰,۰.۰
۲۰۰۷-۰۱-۲۲,۲۲.۰,۳.۰,۰.۰
۲۰۰۷-۰۱-۲۳,۲۳.۰,۳.۰,۰.۰
۲۰۰۷-۰۱-۲۴,۲۲.۵,۳.۳,۰.۰
۲۰۰۷-۰۱-۲۵,۲۱.۰,۴.۸,۰.۰
۲۰۰۷-۰۱-۲۶,۱۹.۲,۵.۹,
۲۰۰۷-۰۱-۲۷,۲۵.۲,۹.۴,۰.۰
۲۰۰۷-۰۱-۲۸,۲۵.۵,۹.۰,۰.۰
۲۰۰۷-۰۱-۲۹,۲۲.۳,۱۰.۲,۰.۰
۲۰۰۷-۰۱-۳۰,۲۳.۵,۸.۳,۰.۰
۲۰۰۷-۰۱-۳۱,۲۶.۰,۸.۰,۰.۰
۲۰۰۷-۰۲-۰۱,۲۷.۳,۸.۴,۰.۰
۲۰۰۷-۰۲-۰۲,۲۷.۰,۸.۰,۰.۰
۲۰۰۷-۰۲-۰۳,۲۷.۵,۸.۰,۰.۰
۲۰۰۷-۰۲-۰۴,۲۳.۰,۷.۷,۰.۰
۲۰۰۷-۰۲-۰۵,۲۴.۵,۸.۰,۰.۰
۲۰۰۷-۰۲-۰۶,۲۴.۰,۸.۷,۰.۰
۲۰۰۷-۰۲-۰۷,۲۴.۲,۹.۳,۰.۰
۲۰۰۷-۰۲-۰۸,۲۵.۵,۹.۵,۰.۰
۲۰۰۷-۰۲-۰۹,۲۳.۵,۸.۰,۰.۰
۲۰۰۷-۰۲-۱۰,۱۹.۷,۱۰.۴,۱۲.۱
۲۰۰۷-۰۲-۱۱,۱۹.۲,۱۲.۹,۱۶.۰
۲۰۰۷-۰۲-۱۲,۱۷.۳,۱۱.۶,۷.۶
۲۰۰۷-۰۲-۱۳,۱۷.۷,۱۱.۳,۳.۰
۲۰۰۷-۰۲-۱۴,۱۸.۷,۸.۶,۰.۰
۲۰۰۷-۰۲-۱۵,۱۸.۰,۸.۷,۰.۰
۲۰۰۷-۰۲-۱۶,۱۹.۸,۷.۵,۰.۰
۲۰۰۷-۰۲-۱۷,۲۱.۵,۸.۴,۰.۰
۲۰۰۷-۰۲-۱۸,۲۲.۷,۷.۰,۰.۰
۲۰۰۷-۰۲-۱۹,۱۴.۶,۸.۲,۰.۶
۲۰۰۷-۰۲-۲۰,۲۰.۲,۷.۶,۰.۰
۲۰۰۷-۰۲-۲۱,۲۱.۲,۱۰.۶,۰.۱
۲۰۰۷-۰۲-۲۲,۱۷.۰,۸.۴,۰.۱
۲۰۰۷-۰۲-۲۳,۲۲.۰,۷.۵,۰.۰
۲۰۰۷-۰۲-۲۴,۲۳.۸,۷.۵,۰.۰
۲۰۰۷-۰۲-۲۵,۲۵.۰,۷.۹,۰.۰
۲۰۰۷-۰۲-۲۶,۲۴.۸,۹.۳,۰.۰
۲۰۰۷-۰۲-۲۷,۲۳.۳,۹.۴,۲.۹
۲۰۰۷-۰۲-۲۸,۱۸.۳,۱۲.۰,۱.۰
۲۰۰۷-۰۳-۰۱,۱۹.۵,۱۰.۰,۰.۰
۲۰۰۷-۰۳-۰۲,۲۲.۰,۱۰.۴,۰.۰
۲۰۰۷-۰۳-۰۳,۲۳.۵,۹.۰,۰.۰
۲۰۰۷-۰۳-۰۴,۲۴.۳,۱۱.۳,۰.۶
۲۰۰۷-۰۳-۰۵,۲۳.۵,۱۱.۵,۰.۰
۲۰۰۷-۰۳-۰۶,۲۴.۰,۷.۶,۰.۰
۲۰۰۷-۰۳-۰۷,۲۷.۰,۸.۷,۰.۰
۲۰۰۷-۰۳-۰۸,۲۷.۸,۹.۷,۰.۰
۲۰۰۷-۰۳-۰۹,۲۸.۰,۱۱.۰,۰.۰
۲۰۰۷-۰۳-۱۰,۲۳.۰,۱۰.۵,
۲۰۰۷-۰۳-۱۱,۲۳.۸,۱۰.۷,۰.۰
۲۰۰۷-۰۳-۱۲,۱۷.۳,۱۳.۳,۱۲.۴
۲۰۰۷-۰۳-۱۳,۱۹.۷,۱۱.۵,۱.۳
۲۰۰۷-۰۳-۱۴,۲۱.۲,۹.۲,۰.۰
۲۰۰۷-۰۳-۱۵,۲۳.۰,۱۰.۰,۰.۰
۲۰۰۷-۰۳-۱۶,۲۳.۷,۱۰.۴,۰.۰
۲۰۰۷-۰۳-۱۷,۲۴.۵,۱۲.۵,۰.۰
۲۰۰۷-۰۳-۱۸,۲۷.۰,۱۲.۵,۰.۰
۲۰۰۷-۰۳-۱۹,۲۷.۲,۱۶.۶,۰.۰
۲۰۰۷-۰۳-۲۰,۲۶.۲,۱۷.۷,۲۹.۸
۲۰۰۷-۰۳-۲۱,۲۵.۵,۱۵.۶,۰.۰
۲۰۰۷-۰۳-۲۲,۲۵.۲,۱۲.۸,۰.۱
۲۰۰۷-۰۳-۲۳,۲۶.۵,۱۳.۰,۰.۰
۲۰۰۷-۰۳-۲۴,۳۰.۳,۱۴.۳,۰.۰
۲۰۰۷-۰۳-۲۵,۳۰.۰,۱۴.۵,۰.۰
۲۰۰۷-۰۳-۲۶,۳۰.۵,۱۴.۵,۰.۰
۲۰۰۷-۰۳-۲۷,۳۱.۲,۱۵.۶,۰.۰
۲۰۰۷-۰۳-۲۸,۳۳.۳,۱۶.۳,۰.۰
۲۰۰۷-۰۳-۲۹,۳۳.۰,۱۷.۰,۰.۰
۲۰۰۷-۰۳-۳۰,۳۴.۰,۱۹.۳,۰.۰
۲۰۰۷-۰۳-۳۱,۳۴.۲,۱۹.۳,۰.۰
۲۰۰۷-۰۴-۰۱,۳۵.۰,۱۸.۸,۰.۰
۲۰۰۷-۰۴-۰۲,۳۰.۰,۱۵.۷,۰.۰
۲۰۰۷-۰۴-۰۳,۳۱.۲,۱۲.۹,۰.۰
۲۰۰۷-۰۴-۰۴,۳۳.۰,۱۵.۲,۰.۰
۲۰۰۷-۰۴-۰۵,۳۲.۸,۱۷.۲,۰.۰
۲۰۰۷-۰۴-۰۶,۳۴.۰,۱۷.۳,۰.۰
۲۰۰۷-۰۴-۰۷,۳۵.۰,۱۷.۰,۲.۸
۲۰۰۷-۰۴-۰۸,۳۴.۵,۱۸.۶,۰.۰
۲۰۰۷-۰۴-۰۹,۳۳.۸,۱۸.۲,۰.۰
۲۰۰۷-۰۴-۱۰,۳۶.۲,۱۹.۸,۰.۰
۲۰۰۷-۰۴-۱۱,۳۸.۰,۱۹.۷,۰.۰
۲۰۰۷-۰۴-۱۲,۴۰.۰,۲۰.۶,۰.۰
۲۰۰۷-۰۴-۱۳,۳۸.۴,۱۹.۸,۰.۰
۲۰۰۷-۰۴-۱۴,۳۸.۵,۱۹.۵,۰.۰
۲۰۰۷-۰۴-۱۵,۳۹.۵,۲۰.۰,۰.۰
۲۰۰۷-۰۴-۱۶,۴۱.۰,۲۳.۸,۰.۰
۲۰۰۷-۰۴-۱۷,۴۲.۳,۲۳.۲,۰.۰
۲۰۰۷-۰۴-۱۸,۴۰.۵,۲۵.۰,۰.۰
۲۰۰۷-۰۴-۱۹,۳۷.۰,۲۳.۵,۰.۰
۲۰۰۷-۰۴-۲۰,۳۷.۰,۲۱.۵,۰.۰
۲۰۰۷-۰۴-۲۱,۳۷.۸,۲۳.۷,۰.۰
۲۰۰۷-۰۴-۲۲,۴۰.۰,۲۵.۰,۰.۰
۲۰۰۷-۰۴-۲۳,۴۰.۵,۲۴.۶,۰.۰
۲۰۰۷-۰۴-۲۴,۳۸.۰,۲۳.۷,۰.۰
۲۰۰۷-۰۴-۲۵,۳۹.۹,۲۰.۰,۰.۰
۲۰۰۷-۰۴-۲۶,۳۸.۵,۲۰.۵,۰.۰
۲۰۰۷-۰۴-۲۷,۴۱.۰,۲۰.۵,۰.۰
۲۰۰۷-۰۴-۲۸,۴۱.۰,۲۳.۸,۰.۰
۲۰۰۷-۰۴-۲۹,۴۱.۷,۲۴.۴,۰.۰
۲۰۰۷-۰۴-۳۰,۴۲.۳,۲۵.۰,۰.۰
۲۰۰۷-۰۵-۰۱,۴۱.۵,۲۴.۵,۰.۰
۲۰۰۷-۰۵-۰۲,۴۳.۰,۲۵.۴,۰.۰
۲۰۰۷-۰۵-۰۳,۴۲.۴,۲۶.۲,۰.۰
۲۰۰۷-۰۵-۰۴,۳۹.۰,۲۴.۵,۱.۸
۲۰۰۷-۰۵-۰۵,۳۸.۰,۲۵.۵,۰.۰
۲۰۰۷-۰۵-۰۶,۴۰.۵,۲۶.۰,۰.۰
۲۰۰۷-۰۵-۰۷,۴۱.۵,۲۷.۹,۰.۰
۲۰۰۷-۰۵-۰۸,۴۱.۸,۲۷.۳,۰.۰
۲۰۰۷-۰۵-۰۹,۴۰.۰,۲۶.۸,۰.۰
۲۰۰۷-۰۵-۱۰,۳۷.۷,۲۴.۴,۰.۰
۲۰۰۷-۰۵-۱۱,۴۰.۲,۱۹.۸,۳.۲
۲۰۰۷-۰۵-۱۲,۳۸.۰,۲۲.۵,۰.۰
۲۰۰۷-۰۵-۱۳,۳۹.۰,۲۵.۷,۰.۰
۲۰۰۷-۰۵-۱۴,۴۰.۵,۲۶.۵,۰.۰
۲۰۰۷-۰۵-۱۵,۴۲.۲,۲۸.۳,۰.۰
۲۰۰۷-۰۵-۱۶,۴۲.۵,۲۶.۵,۰.۰
۲۰۰۷-۰۵-۱۷,۴۰.۴,۲۷.۲,۰.۰
۲۰۰۷-۰۵-۱۸,۴۱.۸,۲۸.۵,۰.۰
۲۰۰۷-۰۵-۱۹,۴۱.۸,۲۴.۷,۱.۸
۲۰۰۷-۰۵-۲۰,۳۸.۲,۲۶.۳,۰.۰
۲۰۰۷-۰۵-۲۱,۳۹.۰,۲۶.۸,۰.۰
۲۰۰۷-۰۵-۲۲,۳۸.۲,۲۵.۰,۰.۰
۲۰۰۷-۰۵-۲۳,۳۹.۰,۲۶.۲,۰.۰
۲۰۰۷-۰۵-۲۴,۴۱.۵,۲۶.۵,۰.۰
۲۰۰۷-۰۵-۲۵,۳۹.۵,۲۶.۳,۰.۰
۲۰۰۷-۰۵-۲۶,۳۷.۲,۲۰.۲,۰.۸
۲۰۰۷-۰۵-۲۷,۳۶.۷,۲۱.۵,۰.۶
۲۰۰۷-۰۵-۲۸,۳۵.۵,۲۱.۵,۰.۰
۲۰۰۷-۰۵-۲۹,۳۷.۰,۲۲.۵,۰.۰
۲۰۰۷-۰۵-۳۰,۳۸.۷,۲۴.۲,۰.۰
۲۰۰۷-۰۵-۳۱,۳۹.۰,۲۲.۷,۰.۰
۲۰۰۷-۰۶-۰۱,۴۰.۰,۲۵.۷,۰.۰
۲۰۰۷-۰۶-۰۲,۴۱.۷,۲۶.۵,۰.۰
۲۰۰۷-۰۶-۰۳,۴۲.۰,۲۳.۸,۱.۴
۲۰۰۷-۰۶-۰۴,۳۹.۵,۲۶.۴,۰.۰
۲۰۰۷-۰۶-۰۵,۳۸.۵,۲۶.۰,۰.۰
۲۰۰۷-۰۶-۰۶,۴۱.۸,۲۸.۰,۰.۰
۲۰۰۷-۰۶-۰۷,۴۰.۰,۲۸.۴,۰.۰
۲۰۰۷-۰۶-۰۸,۴۲.۵,۲۸.۳,۰.۰
۲۰۰۷-۰۶-۰۹,۴۵.۰,۲۸.۷,۰.۰
۲۰۰۷-۰۶-۱۰,۴۶.۳,۲۹.۵,۰.۰
۲۰۰۷-۰۶-۱۱,۴۶.۶,۳۲.۱,۰.۰
۲۰۰۷-۰۶-۱۲,۴۲.۵,۳۲.۵,۰.۰
۲۰۰۷-۰۶-۱۳,۴۲.۰,۳۱.۵,۰.۰
۲۰۰۷-۰۶-۱۴,۴۲.۵,۳۲.۵,۰.۰
۲۰۰۷-۰۶-۱۵,۴۱.۵,۳۲.۰,۰.۱
۲۰۰۷-۰۶-۱۶,۳۴.۰,۲۴.۰,۸.۰
۲۰۰۷-۰۶-۱۷,۳۳.۰,۲۳.۵,۷۹.۰
۲۰۰۷-۰۶-۱۸,۲۹.۲,۲۲.۸,۳۶.۰
۲۰۰۷-۰۶-۱۹,۳۳.۰,۲۲.۶,۳۰.۰
۲۰۰۷-۰۶-۲۰,۳۴.۵,۲۴.۸,۰.۰
۲۰۰۷-۰۶-۲۱,۳۳.۰,۲۵.۸,۰.۰
۲۰۰۷-۰۶-۲۲,۳۷.۰,۲۷.۵,۰.۰
۲۰۰۷-۰۶-۲۳,۳۷.۲,۲۷.۸,۰.۰
۲۰۰۷-۰۶-۲۴,۳۸.۲,۲۶.۶,۰.۰
۲۰۰۷-۰۶-۲۵,۳۸.۲,۲۷.۰,۰.۰
۲۰۰۷-۰۶-۲۶,۳۹.۸,۲۸.۰,۰.۰
۲۰۰۷-۰۶-۲۷,۳۶.۲,۲۸.۵,۰.۰
۲۰۰۷-۰۶-۲۸,۳۷.۰,۲۹.۷,۰.۰
۲۰۰۷-۰۶-۲۹,۳۹.۰,۲۶.۸,۰.۰
۲۰۰۷-۰۶-۳۰,۳۴.۵,۲۶.۹,۰.۰
۲۰۰۷-۰۷-۰۱,۳۶.۷,۲۸.۴,۰.۰
۲۰۰۷-۰۷-۰۲,۳۸.۸,۲۸.۷,۰.۰
۲۰۰۷-۰۷-۰۳,۳۵.۳,۲۶.۰,۰.۰
۲۰۰۷-۰۷-۰۴,۳۷.۵,۲۵.۷,۲۲.۰
۲۰۰۷-۰۷-۰۵,۳۶.۲,۲۷.۶,۰.۰
۲۰۰۷-۰۷-۰۶,۳۸.۰,۳۰.۰,۰.۰
۲۰۰۷-۰۷-۰۷,۳۸.۸,۳۰.۵,۰.۰
۲۰۰۷-۰۷-۰۸,۴۰.۰,۲۵.۵,۰.۰
۲۰۰۷-۰۷-۰۹,۳۳.۲,۲۷.۵,۰.۰
۲۰۰۷-۰۷-۱۰,۳۷.۵,۲۸.۴,۰.۰
۲۰۰۷-۰۷-۱۱,۳۸.۵,۲۹.۵,۰.۰
۲۰۰۷-۰۷-۱۲,۳۹.۵,۲۹.۵,۰.۰
۲۰۰۷-۰۷-۱۳,۴۰.۲,۲۵.۴,
۲۰۰۷-۰۷-۱۴,۳۶.۸,۲۶.۵,۰.۰
۲۰۰۷-۰۷-۱۵,۳۶.۵,۲۲.۰,۵۷.۰
۲۰۰۷-۰۷-۱۶,۳۱.۲,۲۲.۴,۰.۰
۲۰۰۷-۰۷-۱۷,۳۵.۵,۲۶.۴,۰.۰
۲۰۰۷-۰۷-۱۸,۳۶.۷,۲۸.۴,۰.۰
۲۰۰۷-۰۷-۱۹,۳۷.۷,۲۸.۰,۰.۰
۲۰۰۷-۰۷-۲۰,۳۷.۳,۲۹.۰,۰.۰
۲۰۰۷-۰۷-۲۱,۳۶.۳,۲۸.۵,۰.۰
۲۰۰۷-۰۷-۲۲,۳۵.۹,۲۵.۲,۱.۸
۲۰۰۷-۰۷-۲۳,۳۵.۰,۲۴.۵,۳۲.۰
۲۰۰۷-۰۷-۲۴,۳۴.۲,۲۶.۸,۰.۰
۲۰۰۷-۰۷-۲۵,۳۶.۷,۲۶.۴,۰.۰
۲۰۰۷-۰۷-۲۶,۳۷.۶,۲۸.۶,۰.۰
۲۰۰۷-۰۷-۲۷,۳۷.۳,۲۷.۵,۰.۰
۲۰۰۷-۰۷-۲۸,۳۷.۰,۲۸.۵,۰.۰
۲۰۰۷-۰۷-۲۹,۳۷.۵,۲۷.۰,۰.۰
۲۰۰۷-۰۷-۳۰,۳۸.۰,۲۸.۷,۰.۰
۲۰۰۷-۰۷-۳۱,۳۷.۲,۲۹.۲,۰.۰
۲۰۰۷-۰۸-۰۱,۳۸.۵,۳۰.۴,۰.۰
۲۰۰۷-۰۸-۰۲,۳۸.۲,۲۹.۵,۰.۰
۲۰۰۷-۰۸-۰۳,۳۷.۸,۲۷.۵,۰.۰
۲۰۰۷-۰۸-۰۴,۳۶.۳,۲۸.۰,۰.۰
۲۰۰۷-۰۸-۰۵,۳۷.۰,۲۸.۵,۰.۰
۲۰۰۷-۰۸-۰۶,۳۶.۵,۲۷.۵,۰.۰
۲۰۰۷-۰۸-۰۷,۳۶.۶,۲۶.۳,۰.۰
۲۰۰۷-۰۸-۰۸,۳۶.۲,۲۷.۸,۰.۰
۲۰۰۷-۰۸-۰۹,۳۸.۲,۲۹.۸,۰.۰
۲۰۰۷-۰۸-۱۰,۳۷.۰,۲۸.۸,۰.۰
۲۰۰۷-۰۸-۱۱,۳۷.۵,۲۹.۹,۰.۰
۲۰۰۷-۰۸-۱۲,۴۰.۰,۲۹.۵,۰.۰
۲۰۰۷-۰۸-۱۳,۳۸.۰,۲۸.۰,۰.۰
۲۰۰۷-۰۸-۱۴,۳۷.۲,۲۹.۵,۰.۰
۲۰۰۷-۰۸-۱۵,۳۶.۰,۲۵.۱,۴.۰
۲۰۰۷-۰۸-۱۶,۳۶.۵,۲۸.۳,۰.۰
۲۰۰۷-۰۸-۱۷,۳۸.۰,۲۸.۰,۰.۰
۲۰۰۷-۰۸-۱۸,۳۷.۵,۲۸.۱,۰.۰
۲۰۰۷-۰۸-۱۹,۳۸.۲,۲۷.۳,۰.۰
۲۰۰۷-۰۸-۲۰,۳۸.۵,۲۸.۰,۰.۰
۲۰۰۷-۰۸-۲۱,۳۶.۲,۲۷.۴,۰.۰
۲۰۰۷-۰۸-۲۲,۳۶.۷,۲۷.۷,۰.۰
۲۰۰۷-۰۸-۲۳,۳۷.۶,۲۸.۷,۰.۰
۲۰۰۷-۰۸-۲۴,۳۷.۷,۲۷.۰,۰.۰
۲۰۰۷-۰۸-۲۵,۳۸.۷,۲۷.۸,۰.۰
۲۰۰۷-۰۸-۲۶,۳۸.۰,۲۸.۰,۰.۰
۲۰۰۷-۰۸-۲۷,۳۸.۳,۲۸.۰,۰.۰
۲۰۰۷-۰۸-۲۸,۳۷.۶,۲۷.۲,۰.۰
۲۰۰۷-۰۸-۲۹,۳۹.۷,۲۸.۰,۰.۰
۲۰۰۷-۰۸-۳۰,۳۵.۰,۲۶.۲,۰.۰
۲۰۰۷-۰۸-۳۱,۳۷.۲,۲۶.۵,۰.۰
۲۰۰۷-۰۹-۰۱,۳۸.۳,۲۸.۵,۰.۰
۲۰۰۷-۰۹-۰۲,۳۷.۵,۲۸.۳,۰.۰
۲۰۰۷-۰۹-۰۳,۳۸.۰,۲۷.۲,۰.۰
۲۰۰۷-۰۹-۰۴,۳۸.۳,۲۸.۸,۰.۰
۲۰۰۷-۰۹-۰۵,۳۸.۷,۲۸.۸,۰.۰
۲۰۰۷-۰۹-۰۶,۳۷.۰,۲۵.۱,۱.۴
۲۰۰۷-۰۹-۰۷,۳۳.۵,۲۵.۰,۰.۰
۲۰۰۷-۰۹-۰۸,۳۴.۸,۲۵.۰,۰.۰
۲۰۰۷-۰۹-۰۹,۳۵.۰,۲۵.۰,۰.۰
۲۰۰۷-۰۹-۱۰,۳۶.۰,۲۵.۸,۰.۰
۲۰۰۷-۰۹-۱۱,۳۶.۷,۲۲.۱,۵.۸
۲۰۰۷-۰۹-۱۲,۳۴.۲,۲۲.۳,۰.۰
۲۰۰۷-۰۹-۱۳,۳۷.۵,۲۴.۸,۰.۰
۲۰۰۷-۰۹-۱۴,۳۶.۰,۲۵.۵,۰.۰
۲۰۰۷-۰۹-۱۵,۳۵.۲,۲۵.۹,۰.۰
۲۰۰۷-۰۹-۱۶,۳۶.۲,۲۶.۷,۰.۰
۲۰۰۷-۰۹-۱۷,۳۷.۲,۲۶.۵,۰.۰
۲۰۰۷-۰۹-۱۸,۳۷.۵,۲۶.۸,۰.۰
۲۰۰۷-۰۹-۱۹,۳۶.۵,۲۷.۴,۰.۰
۲۰۰۷-۰۹-۲۰,۳۷.۲,۲۸.۱,۰.۰
۲۰۰۷-۰۹-۲۱,۳۷.۳,۲۶.۰,۰.۰
۲۰۰۷-۰۹-۲۲,۳۶.۲,۲۶.۲,۰.۰
۲۰۰۷-۰۹-۲۳,۲۷.۷,۲۱.۲,۳۱.۳
۲۰۰۷-۰۹-۲۴,۳۱.۰,۲۲.۶,۰.۰
۲۰۰۷-۰۹-۲۵,۳۴.۵,۲۲.۲,۰.۰
۲۰۰۷-۰۹-۲۶,۳۵.۵,۲۳.۰,۰.۰
۲۰۰۷-۰۹-۲۷,۳۵.۵,۲۳.۰,۰.۰
۲۰۰۷-۰۹-۲۸,۳۵.۵,۱۹.۰,۴.۱
۲۰۰۷-۰۹-۲۹,۳۴.۲,۲۱.۶,۰.۰
۲۰۰۷-۰۹-۳۰,۳۴.۳,۲۲.۸,۰.۰
۲۰۰۷-۱۰-۰۱,۳۵.۶,۲۰.۲,۰.۰
۲۰۰۷-۱۰-۰۲,۳۶.۶,۱۹.۴,۰.۰
۲۰۰۷-۱۰-۰۳,۳۵.۰,۱۹.۲,۰.۰
۲۰۰۷-۱۰-۰۴,۳۴.۸,۱۹.۵,۰.۰
۲۰۰۷-۱۰-۰۵,۳۴.۸,۱۸.۴,۰.۰
۲۰۰۷-۱۰-۰۶,۳۵.۴,۱۹.۰,۰.۰
۲۰۰۷-۱۰-۰۷,۳۴.۵,۱۸.۸,۰.۰
۲۰۰۷-۱۰-۰۸,۳۵.۰,۱۸.۰,۰.۰
۲۰۰۷-۱۰-۰۹,۳۵.۶,۱۶.۳,۰.۰
۲۰۰۷-۱۰-۱۰,۳۵.۵,۱۵.۹,۰.۰
۲۰۰۷-۱۰-۱۱,۳۵.۳,۱۶.۵,۰.۰
۲۰۰۷-۱۰-۱۲,۳۵.۰,۱۶.۵,۰.۰
۲۰۰۷-۱۰-۱۳,۳۵.۳,۱۵.۰,۰.۰
۲۰۰۷-۱۰-۱۴,۳۶.۵,۱۵.۰,۰.۰
۲۰۰۷-۱۰-۱۵,۳۴.۵,۱۶.۲,۰.۰
۲۰۰۷-۱۰-۱۶,۳۴.۰,۱۵.۵,۰.۰
۲۰۰۷-۱۰-۱۷,۳۳.۶,۱۵.۳,۰.۰
۲۰۰۷-۱۰-۱۸,۳۲.۷,۱۶.۳,۰.۰
۲۰۰۷-۱۰-۱۹,۳۲.۵,۱۶.۸,۰.۰
۲۰۰۷-۱۰-۲۰,۳۲.۵,۱۵.۷,۰.۰
۲۰۰۷-۱۰-۲۱,۳۳.۰,۱۶.۵,۰.۰
۲۰۰۷-۱۰-۲۲,۳۱.۳,۱۶.۶,۰.۰
۲۰۰۷-۱۰-۲۳,۳۲.۵,۱۵.۸,۰.۰
۲۰۰۷-۱۰-۲۴,۳۳.۵,۱۵.۹,۰.۰
۲۰۰۷-۱۰-۲۵,۳۳.۰,۱۶.۷,۰.۰
۲۰۰۷-۱۰-۲۶,۳۴.۲,۱۷.۴,۰.۰
۲۰۰۷-۱۰-۲۷,۳۳.۵,۱۷.۲,۰.۰
۲۰۰۷-۱۰-۲۸,۳۴.۰,۱۵.۵,۰.۰
۲۰۰۷-۱۰-۲۹,۳۵.۶,۱۴.۹,۰.۰
۲۰۰۷-۱۰-۳۰,۳۳.۷,۱۴.۴,۰.۰
۲۰۰۷-۱۰-۳۱,۳۳.۳,۱۴.۷,۰.۰
۲۰۰۷-۱۱-۰۱,۳۳.۵,۱۴.۳,۰.۰
۲۰۰۷-۱۱-۰۲,۳۳.۵,۱۴.۰,۰.۰
۲۰۰۷-۱۱-۰۳,۳۲.۳,۱۵.۳,۰.۰
۲۰۰۷-۱۱-۰۴,۳۲.۵,۱۴.۵,۰.۰
۲۰۰۷-۱۱-۰۵,۳۲.۰,۱۴.۰,۰.۰
۲۰۰۷-۱۱-۰۶,۳۲.۸,۱۳.۹,۰.۰
۲۰۰۷-۱۱-۰۷,۳۲.۰,۱۴.۰,۰.۰
۲۰۰۷-۱۱-۰۸,۳۰.۵,۱۳.۸,۰.۰
۲۰۰۷-۱۱-۰۹,۳۰.۰,۱۵.۱,۰.۰
۲۰۰۷-۱۱-۱۰,۲۹.۰,۱۴.۷,۰.۰
۲۰۰۷-۱۱-۱۱,۲۹.۰,۱۴.۵,۰.۰
۲۰۰۷-۱۱-۱۲,۲۸.۰,۱۳.۵,۰.۰
۲۰۰۷-۱۱-۱۳,۲۸.۳,۱۳.۸,۰.۰
۲۰۰۷-۱۱-۱۴,۲۷.۶,۱۳.۶,۰.۰
۲۰۰۷-۱۱-۱۵,۲۷.۳,۱۳.۲,۰.۰
۲۰۰۷-۱۱-۱۶,۲۷.۲,۱۱.۷,۰.۰
۲۰۰۷-۱۱-۱۷,۲۸.۲,۱۱.۴,۰.۰
۲۰۰۷-۱۱-۱۸,۲۹.۳,۱۲.۵,۰.۰
